Chemical,Monitor,reading,direction,Date
AGOC-3A,8,0.605004,227.1,2016/12/16 21:00
Methylosmolene,6,0.534471,227.1,2016/12/16 21:00
AGOC-3A,7,0.505908,227.1,2016/12/16 21:00
Methylosmolene,5,0.505641,227.1,2016/12/16 21:00
Appluimonia,3,0.496513,227.1,2016/12/16 21:00
Appluimonia,9,0.467565,227.1,2016/12/16 21:00
AGOC-3A,6,0.466626,227.1,2016/12/16 21:00
Chlorodinine,2,0.39899,227.1,2016/12/16 21:00
Methylosmolene,2,0.305636,227.1,2016/12/16 21:00
AGOC-3A,9,0.298504,227.1,2016/12/16 21:00
Appluimonia,8,0.280835,227.1,2016/12/16 21:00
Appluimonia,1,0.268327,227.1,2016/12/16 21:00
AGOC-3A,2,0.245184,227.1,2016/12/16 21:00
Chlorodinine,7,0.226994,227.1,2016/12/16 21:00
Appluimonia,2,0.201044,227.1,2016/12/16 21:00
AGOC-3A,5,0.167807,227.1,2016/12/16 21:00
Methylosmolene,9,0.165535,227.1,2016/12/16 21:00
Chlorodinine,1,0.133358,227.1,2016/12/16 21:00
Chlorodinine,8,0.122324,227.1,2016/12/16 21:00
Chlorodinine,5,0.106875,227.1,2016/12/16 21:00
Methylosmolene,3,0.103111,227.1,2016/12/16 21:00
AGOC-3A,1,0.0978469,227.1,2016/12/16 21:00
Methylosmolene,7,0.0439201,227.1,2016/12/16 21:00
Chlorodinine,6,0.0363865,227.1,2016/12/16 21:00
Appluimonia,6,0.0328679,227.1,2016/12/16 21:00
Methylosmolene,1,0.0194229,227.1,2016/12/16 21:00
Methylosmolene,9,7.71616,227.1,2016/12/16 22:00
Appluimonia,3,2.48465,227.1,2016/12/16 22:00
Chlorodinine,5,2.26225,227.1,2016/12/16 22:00
AGOC-3A,4,2.14667,227.1,2016/12/16 22:00
Appluimonia,4,2.06248,227.1,2016/12/16 22:00
Chlorodinine,4,1.85712,227.1,2016/12/16 22:00
Methylosmolene,4,1.7513,227.1,2016/12/16 22:00
Appluimonia,7,1.47391,227.1,2016/12/16 22:00
Appluimonia,5,1.34009,227.1,2016/12/16 22:00
AGOC-3A,3,1.29295,227.1,2016/12/16 22:00
Methylosmolene,7,0.968668,227.1,2016/12/16 22:00
AGOC-3A,9,0.940226,227.1,2016/12/16 22:00
AGOC-3A,2,0.860482,227.1,2016/12/16 22:00
Appluimonia,8,0.657279,227.1,2016/12/16 22:00
AGOC-3A,1,0.644874,227.1,2016/12/16 22:00
Chlorodinine,6,0.611202,227.1,2016/12/16 22:00
Methylosmolene,6,0.589808,227.1,2016/12/16 22:00
AGOC-3A,5,0.585613,227.1,2016/12/16 22:00
Appluimonia,6,0.555466,227.1,2016/12/16 22:00
Methylosmolene,5,0.553658,227.1,2016/12/16 22:00
Methylosmolene,3,0.537449,227.1,2016/12/16 22:00
Methylosmolene,2,0.504433,227.1,2016/12/16 22:00
Chlorodinine,2,0.447384,227.1,2016/12/16 22:00
Chlorodinine,9,0.37496,227.1,2016/12/16 22:00
Methylosmolene,8,0.371779,227.1,2016/12/16 22:00
AGOC-3A,6,0.274971,227.1,2016/12/16 22:00
AGOC-3A,7,0.267809,227.1,2016/12/16 22:00
Chlorodinine,1,0.264141,227.1,2016/12/16 22:00
AGOC-3A,8,0.2343,227.1,2016/12/16 22:00
Chlorodinine,3,0.194156,227.1,2016/12/16 22:00
Methylosmolene,1,0.190242,227.1,2016/12/16 22:00
Chlorodinine,7,0.145838,227.1,2016/12/16 22:00
Appluimonia,1,0.0717931,227.1,2016/12/16 22:00
Appluimonia,9,0.047717,227.1,2016/12/16 22:00
Appluimonia,2,0.0239776,227.1,2016/12/16 22:00
Chlorodinine,8,0.0189997,227.1,2016/12/16 22:00
AGOC-3A,9,2.22332,169.9,2016/12/16 23:00
Appluimonia,4,1.98696,169.9,2016/12/16 23:00
Methylosmolene,4,1.91346,169.9,2016/12/16 23:00
AGOC-3A,4,1.7591,169.9,2016/12/16 23:00
Chlorodinine,7,1.73924,169.9,2016/12/16 23:00
Chlorodinine,4,1.69733,169.9,2016/12/16 23:00
Appluimonia,3,1.33367,169.9,2016/12/16 23:00
Appluimonia,9,1.33091,169.9,2016/12/16 23:00
Methylosmolene,2,1.0216,169.9,2016/12/16 23:00
Chlorodinine,5,0.967128,169.9,2016/12/16 23:00
Chlorodinine,8,0.937359,169.9,2016/12/16 23:00
Methylosmolene,3,0.890085,169.9,2016/12/16 23:00
Appluimonia,5,0.786316,169.9,2016/12/16 23:00
Appluimonia,7,0.683893,169.9,2016/12/16 23:00
Chlorodinine,6,0.669133,169.9,2016/12/16 23:00
Methylosmolene,8,0.629078,169.9,2016/12/16 23:00
Methylosmolene,7,0.606822,169.9,2016/12/16 23:00
Chlorodinine,2,0.566847,169.9,2016/12/16 23:00
Methylosmolene,6,0.522786,169.9,2016/12/16 23:00
AGOC-3A,2,0.508661,169.9,2016/12/16 23:00
AGOC-3A,8,0.494805,169.9,2016/12/16 23:00
AGOC-3A,6,0.4879,169.9,2016/12/16 23:00
Appluimonia,2,0.456684,169.9,2016/12/16 23:00
Chlorodinine,3,0.319024,169.9,2016/12/16 23:00
Appluimonia,6,0.309497,169.9,2016/12/16 23:00
AGOC-3A,3,0.304667,169.9,2016/12/16 23:00
Appluimonia,1,0.240037,169.9,2016/12/16 23:00
Methylosmolene,1,0.229644,169.9,2016/12/16 23:00
Methylosmolene,9,0.208896,169.9,2016/12/16 23:00
AGOC-3A,5,0.180213,169.9,2016/12/16 23:00
AGOC-3A,1,0.152693,169.9,2016/12/16 23:00
AGOC-3A,7,0.128611,169.9,2016/12/16 23:00
Appluimonia,8,0.111753,169.9,2016/12/16 23:00
Chlorodinine,1,0.109326,169.9,2016/12/16 23:00
Methylosmolene,5,0.0800495,169.9,2016/12/16 23:00
Chlorodinine,9,0.0173621,169.9,2016/12/16 23:00
Chlorodinine,3,2.22468,169.9,2016/12/17 0:00
AGOC-3A,4,2.13539,169.9,2016/12/17 0:00
Methylosmolene,4,2.01549,169.9,2016/12/17 0:00
Chlorodinine,4,1.90025,169.9,2016/12/17 0:00
Appluimonia,4,1.89762,169.9,2016/12/17 0:00
AGOC-3A,3,1.73437,169.9,2016/12/17 0:00
Methylosmolene,3,1.06048,169.9,2016/12/17 0:00
AGOC-3A,5,0.993917,169.9,2016/12/17 0:00
Chlorodinine,6,0.961019,169.9,2016/12/17 0:00
Methylosmolene,8,0.745824,169.9,2016/12/17 0:00
AGOC-3A,1,0.619359,169.9,2016/12/17 0:00
Appluimonia,8,0.596673,169.9,2016/12/17 0:00
Methylosmolene,6,0.546434,169.9,2016/12/17 0:00
AGOC-3A,2,0.506768,169.9,2016/12/17 0:00
Chlorodinine,2,0.472211,169.9,2016/12/17 0:00
Methylosmolene,9,0.420686,169.9,2016/12/17 0:00
AGOC-3A,9,0.354512,169.9,2016/12/17 0:00
Appluimonia,3,0.331206,169.9,2016/12/17 0:00
AGOC-3A,6,0.322401,169.9,2016/12/17 0:00
Appluimonia,6,0.321972,169.9,2016/12/17 0:00
Appluimonia,2,0.312846,169.9,2016/12/17 0:00
AGOC-3A,8,0.308245,169.9,2016/12/17 0:00
Chlorodinine,1,0.287058,169.9,2016/12/17 0:00
Chlorodinine,5,0.286554,169.9,2016/12/17 0:00
Chlorodinine,9,0.277023,169.9,2016/12/17 0:00
Appluimonia,7,0.271267,169.9,2016/12/17 0:00
Methylosmolene,7,0.265595,169.9,2016/12/17 0:00
Methylosmolene,5,0.248463,169.9,2016/12/17 0:00
Methylosmolene,2,0.216329,169.9,2016/12/17 0:00
Appluimonia,5,0.212426,169.9,2016/12/17 0:00
AGOC-3A,7,0.113878,169.9,2016/12/17 0:00
Chlorodinine,7,0.113323,169.9,2016/12/17 0:00
Appluimonia,9,0.0848941,169.9,2016/12/17 0:00
Chlorodinine,8,0.0718052,169.9,2016/12/17 0:00
Appluimonia,1,0.0490885,169.9,2016/12/17 0:00
Methylosmolene,1,0.0237513,169.9,2016/12/17 0:00
Methylosmolene,4,22.72427,169.9,2016/12/17 1:00
Chlorodinine,4,4.63485,169.9,2016/12/17 1:00
AGOC-3A,4,4.46626,169.9,2016/12/17 1:00
Chlorodinine,7,2.08648,169.9,2016/12/17 1:00
Appluimonia,4,1.98236,169.9,2016/12/17 1:00
Chlorodinine,9,1.14518,169.9,2016/12/17 1:00
Methylosmolene,5,0.827604,169.9,2016/12/17 1:00
Chlorodinine,3,0.706866,169.9,2016/12/17 1:00
Appluimonia,2,0.666355,169.9,2016/12/17 1:00
AGOC-3A,2,0.620645,169.9,2016/12/17 1:00
Appluimonia,3,0.588723,169.9,2016/12/17 1:00
Appluimonia,5,0.569926,169.9,2016/12/17 1:00
Methylosmolene,3,0.540523,169.9,2016/12/17 1:00
Methylosmolene,1,0.524402,169.9,2016/12/17 1:00
AGOC-3A,5,0.44054,169.9,2016/12/17 1:00
Appluimonia,7,0.423432,169.9,2016/12/17 1:00
Chlorodinine,8,0.396833,169.9,2016/12/17 1:00
AGOC-3A,9,0.383888,169.9,2016/12/17 1:00
Chlorodinine,1,0.357481,169.9,2016/12/17 1:00
Appluimonia,8,0.337709,169.9,2016/12/17 1:00
AGOC-3A,6,0.331024,169.9,2016/12/17 1:00
Methylosmolene,8,0.30925,169.9,2016/12/17 1:00
AGOC-3A,8,0.290525,169.9,2016/12/17 1:00
Chlorodinine,6,0.289422,169.9,2016/12/17 1:00
Methylosmolene,9,0.221049,169.9,2016/12/17 1:00
AGOC-3A,3,0.205376,169.9,2016/12/17 1:00
Appluimonia,6,0.199023,169.9,2016/12/17 1:00
AGOC-3A,1,0.185475,169.9,2016/12/17 1:00
Methylosmolene,7,0.174392,169.9,2016/12/17 1:00
Appluimonia,9,0.158762,169.9,2016/12/17 1:00
Appluimonia,1,0.154562,169.9,2016/12/17 1:00
Methylosmolene,6,0.117444,169.9,2016/12/17 1:00
Chlorodinine,2,0.112543,169.9,2016/12/17 1:00
Chlorodinine,5,0.0735746,169.9,2016/12/17 1:00
AGOC-3A,7,0.0661679,169.9,2016/12/17 1:00
Methylosmolene,2,0.018282,169.9,2016/12/17 1:00
AGOC-3A,7,2.60354,186,2016/12/17 2:00
Methylosmolene,4,2.26488,186,2016/12/17 2:00
AGOC-3A,4,2.15099,186,2016/12/17 2:00
Appluimonia,4,1.93292,186,2016/12/17 2:00
Chlorodinine,4,1.91494,186,2016/12/17 2:00
Chlorodinine,3,1.70743,186,2016/12/17 2:00
Methylosmolene,3,1.36002,186,2016/12/17 2:00
Methylosmolene,9,1.24738,186,2016/12/17 2:00
AGOC-3A,3,1.09304,186,2016/12/17 2:00
AGOC-3A,9,1.01762,186,2016/12/17 2:00
Appluimonia,3,1.01116,186,2016/12/17 2:00
Methylosmolene,2,0.917897,186,2016/12/17 2:00
Methylosmolene,7,0.862341,186,2016/12/17 2:00
AGOC-3A,8,0.839181,186,2016/12/17 2:00
Appluimonia,5,0.727329,186,2016/12/17 2:00
Chlorodinine,2,0.718215,186,2016/12/17 2:00
Chlorodinine,6,0.600496,186,2016/12/17 2:00
Chlorodinine,5,0.450828,186,2016/12/17 2:00
AGOC-3A,6,0.401844,186,2016/12/17 2:00
Methylosmolene,6,0.366979,186,2016/12/17 2:00
Appluimonia,8,0.329047,186,2016/12/17 2:00
AGOC-3A,5,0.306807,186,2016/12/17 2:00
Appluimonia,6,0.297009,186,2016/12/17 2:00
Appluimonia,7,0.225401,186,2016/12/17 2:00
Methylosmolene,1,0.214831,186,2016/12/17 2:00
AGOC-3A,1,0.208762,186,2016/12/17 2:00
Chlorodinine,7,0.207808,186,2016/12/17 2:00
AGOC-3A,2,0.203106,186,2016/12/17 2:00
Chlorodinine,9,0.175277,186,2016/12/17 2:00
Appluimonia,1,0.137709,186,2016/12/17 2:00
Chlorodinine,8,0.133015,186,2016/12/17 2:00
Chlorodinine,1,0.119954,186,2016/12/17 2:00
Methylosmolene,8,0.105369,186,2016/12/17 2:00
Methylosmolene,5,0.0411974,186,2016/12/17 2:00
Appluimonia,2,0.0330213,186,2016/12/17 2:00
Appluimonia,9,0.00887637,186,2016/12/17 2:00
Methylosmolene,4,2.19099,186,2016/12/17 3:00
AGOC-3A,3,1.98577,186,2016/12/17 3:00
Chlorodinine,4,1.9499,186,2016/12/17 3:00
Methylosmolene,3,1.78665,186,2016/12/17 3:00
AGOC-3A,4,1.77164,186,2016/12/17 3:00
Appluimonia,4,1.75338,186,2016/12/17 3:00
AGOC-3A,7,1.58958,186,2016/12/17 3:00
Appluimonia,5,1.49756,186,2016/12/17 3:00
Methylosmolene,5,1.17829,186,2016/12/17 3:00
Chlorodinine,3,1.01787,186,2016/12/17 3:00
Appluimonia,3,0.827452,186,2016/12/17 3:00
AGOC-3A,5,0.810256,186,2016/12/17 3:00
Methylosmolene,9,0.762904,186,2016/12/17 3:00
AGOC-3A,9,0.670882,186,2016/12/17 3:00
Appluimonia,9,0.669321,186,2016/12/17 3:00
Chlorodinine,6,0.598158,186,2016/12/17 3:00
Appluimonia,8,0.493358,186,2016/12/17 3:00
Chlorodinine,5,0.474969,186,2016/12/17 3:00
Appluimonia,1,0.449594,186,2016/12/17 3:00
AGOC-3A,6,0.384294,186,2016/12/17 3:00
Methylosmolene,8,0.353522,186,2016/12/17 3:00
Chlorodinine,9,0.335275,186,2016/12/17 3:00
Methylosmolene,6,0.330813,186,2016/12/17 3:00
Methylosmolene,7,0.318105,186,2016/12/17 3:00
Chlorodinine,2,0.308839,186,2016/12/17 3:00
AGOC-3A,2,0.248698,186,2016/12/17 3:00
Appluimonia,7,0.239647,186,2016/12/17 3:00
AGOC-3A,8,0.229308,186,2016/12/17 3:00
AGOC-3A,1,0.164927,186,2016/12/17 3:00
Appluimonia,6,0.164574,186,2016/12/17 3:00
Chlorodinine,1,0.156524,186,2016/12/17 3:00
Methylosmolene,1,0.153415,186,2016/12/17 3:00
Chlorodinine,7,0.128298,186,2016/12/17 3:00
Appluimonia,2,0.0857141,186,2016/12/17 3:00
Methylosmolene,2,0.0830726,186,2016/12/17 3:00
Chlorodinine,8,0.0657698,186,2016/12/17 3:00
Appluimonia,4,2.67102,186,2016/12/17 4:00
AGOC-3A,3,2.0072,186,2016/12/17 4:00
Methylosmolene,3,1.93502,186,2016/12/17 4:00
Chlorodinine,4,1.84664,186,2016/12/17 4:00
Methylosmolene,4,1.7925,186,2016/12/17 4:00
AGOC-3A,4,1.69193,186,2016/12/17 4:00
Methylosmolene,9,1.36165,186,2016/12/17 4:00
Chlorodinine,6,0.825185,186,2016/12/17 4:00
Appluimonia,5,0.7948,186,2016/12/17 4:00
Chlorodinine,5,0.787013,186,2016/12/17 4:00
Methylosmolene,8,0.638992,186,2016/12/17 4:00
Methylosmolene,2,0.624924,186,2016/12/17 4:00
Chlorodinine,3,0.584278,186,2016/12/17 4:00
AGOC-3A,7,0.579819,186,2016/12/17 4:00
AGOC-3A,2,0.569895,186,2016/12/17 4:00
Methylosmolene,6,0.537149,186,2016/12/17 4:00
AGOC-3A,9,0.517493,186,2016/12/17 4:00
Methylosmolene,7,0.510978,186,2016/12/17 4:00
Appluimonia,2,0.489558,186,2016/12/17 4:00
Appluimonia,9,0.397331,186,2016/12/17 4:00
Chlorodinine,9,0.381388,186,2016/12/17 4:00
Appluimonia,3,0.313282,186,2016/12/17 4:00
Methylosmolene,1,0.303113,186,2016/12/17 4:00
Appluimonia,7,0.24811,186,2016/12/17 4:00
AGOC-3A,1,0.191774,186,2016/12/17 4:00
Methylosmolene,5,0.183158,186,2016/12/17 4:00
AGOC-3A,6,0.178074,186,2016/12/17 4:00
AGOC-3A,8,0.164984,186,2016/12/17 4:00
Appluimonia,1,0.162877,186,2016/12/17 4:00
Chlorodinine,7,0.146199,186,2016/12/17 4:00
Chlorodinine,1,0.145549,186,2016/12/17 4:00
Appluimonia,6,0.139004,186,2016/12/17 4:00
AGOC-3A,5,0.125974,186,2016/12/17 4:00
Appluimonia,8,0.120062,186,2016/12/17 4:00
Chlorodinine,2,0.0298721,186,2016/12/17 4:00
Chlorodinine,8,0.00303285,186,2016/12/17 4:00
AGOC-3A,4,2.41309,185.3,2016/12/17 5:00
Appluimonia,4,2.32641,185.3,2016/12/17 5:00
Methylosmolene,4,2.00585,185.3,2016/12/17 5:00
Chlorodinine,4,1.86163,185.3,2016/12/17 5:00
Chlorodinine,3,1.51351,185.3,2016/12/17 5:00
Appluimonia,7,1.31312,185.3,2016/12/17 5:00
Chlorodinine,5,1.0248,185.3,2016/12/17 5:00
AGOC-3A,5,0.954864,185.3,2016/12/17 5:00
AGOC-3A,7,0.6393,185.3,2016/12/17 5:00
Methylosmolene,8,0.588632,185.3,2016/12/17 5:00
Methylosmolene,5,0.562523,185.3,2016/12/17 5:00
Chlorodinine,9,0.540485,185.3,2016/12/17 5:00
Methylosmolene,3,0.472686,185.3,2016/12/17 5:00
AGOC-3A,1,0.471037,185.3,2016/12/17 5:00
Appluimonia,9,0.431606,185.3,2016/12/17 5:00
Methylosmolene,6,0.43079,185.3,2016/12/17 5:00
Appluimonia,5,0.413524,185.3,2016/12/17 5:00
Appluimonia,6,0.39283,185.3,2016/12/17 5:00
Appluimonia,3,0.376071,185.3,2016/12/17 5:00
Chlorodinine,2,0.355462,185.3,2016/12/17 5:00
Chlorodinine,8,0.351149,185.3,2016/12/17 5:00
AGOC-3A,6,0.339009,185.3,2016/12/17 5:00
Appluimonia,8,0.331724,185.3,2016/12/17 5:00
Chlorodinine,6,0.305188,185.3,2016/12/17 5:00
Methylosmolene,1,0.26514,185.3,2016/12/17 5:00
AGOC-3A,9,0.226929,185.3,2016/12/17 5:00
AGOC-3A,8,0.223053,185.3,2016/12/17 5:00
Methylosmolene,7,0.155057,185.3,2016/12/17 5:00
AGOC-3A,3,0.117732,185.3,2016/12/17 5:00
Chlorodinine,7,0.117011,185.3,2016/12/17 5:00
Chlorodinine,1,0.112689,185.3,2016/12/17 5:00
Methylosmolene,9,0.101589,185.3,2016/12/17 5:00
Appluimonia,2,0.0940475,185.3,2016/12/17 5:00
Methylosmolene,2,0.0322581,185.3,2016/12/17 5:00
AGOC-3A,2,0.0149427,185.3,2016/12/17 5:00
Appluimonia,1,0.00826306,185.3,2016/12/17 5:00
Chlorodinine,4,2.32293,185.3,2016/12/17 6:00
Methylosmolene,4,2.03799,185.3,2016/12/17 6:00
AGOC-3A,4,1.98989,185.3,2016/12/17 6:00
Methylosmolene,5,1.8173,185.3,2016/12/17 6:00
Appluimonia,4,1.69675,185.3,2016/12/17 6:00
AGOC-3A,7,1.08614,185.3,2016/12/17 6:00
Chlorodinine,7,0.994216,185.3,2016/12/17 6:00
AGOC-3A,8,0.751326,185.3,2016/12/17 6:00
Methylosmolene,7,0.738001,185.3,2016/12/17 6:00
Appluimonia,5,0.729446,185.3,2016/12/17 6:00
Chlorodinine,8,0.622404,185.3,2016/12/17 6:00
Methylosmolene,2,0.621976,185.3,2016/12/17 6:00
Chlorodinine,5,0.615617,185.3,2016/12/17 6:00
Methylosmolene,6,0.590433,185.3,2016/12/17 6:00
Appluimonia,2,0.492295,185.3,2016/12/17 6:00
Methylosmolene,8,0.472969,185.3,2016/12/17 6:00
AGOC-3A,9,0.454012,185.3,2016/12/17 6:00
Chlorodinine,6,0.451156,185.3,2016/12/17 6:00
AGOC-3A,6,0.428701,185.3,2016/12/17 6:00
Chlorodinine,9,0.380025,185.3,2016/12/17 6:00
Chlorodinine,3,0.375944,185.3,2016/12/17 6:00
Appluimonia,8,0.323668,185.3,2016/12/17 6:00
AGOC-3A,3,0.306846,185.3,2016/12/17 6:00
Methylosmolene,9,0.299667,185.3,2016/12/17 6:00
Methylosmolene,3,0.29934,185.3,2016/12/17 6:00
Chlorodinine,2,0.25966,185.3,2016/12/17 6:00
AGOC-3A,5,0.238369,185.3,2016/12/17 6:00
Appluimonia,3,0.237093,185.3,2016/12/17 6:00
Appluimonia,1,0.234728,185.3,2016/12/17 6:00
Appluimonia,9,0.228445,185.3,2016/12/17 6:00
Methylosmolene,1,0.220407,185.3,2016/12/17 6:00
Appluimonia,7,0.219798,185.3,2016/12/17 6:00
AGOC-3A,2,0.210573,185.3,2016/12/17 6:00
Appluimonia,6,0.0827428,185.3,2016/12/17 6:00
Chlorodinine,1,0.0374615,185.3,2016/12/17 6:00
AGOC-3A,1,0.00810148,185.3,2016/12/17 6:00
AGOC-3A,4,2.17593,185.3,2016/12/17 7:00
Appluimonia,4,1.95367,185.3,2016/12/17 7:00
Chlorodinine,4,1.83725,185.3,2016/12/17 7:00
Methylosmolene,4,1.58639,185.3,2016/12/17 7:00
Methylosmolene,8,1.58016,185.3,2016/12/17 7:00
AGOC-3A,8,1.53586,185.3,2016/12/17 7:00
Appluimonia,7,1.48116,185.3,2016/12/17 7:00
Chlorodinine,5,1.2521,185.3,2016/12/17 7:00
Methylosmolene,3,1.15297,185.3,2016/12/17 7:00
Methylosmolene,9,0.840056,185.3,2016/12/17 7:00
Appluimonia,3,0.79757,185.3,2016/12/17 7:00
Chlorodinine,7,0.739535,185.3,2016/12/17 7:00
Appluimonia,9,0.697386,185.3,2016/12/17 7:00
AGOC-3A,7,0.597353,185.3,2016/12/17 7:00
AGOC-3A,5,0.592813,185.3,2016/12/17 7:00
Appluimonia,8,0.578467,185.3,2016/12/17 7:00
AGOC-3A,9,0.499004,185.3,2016/12/17 7:00
Appluimonia,5,0.480962,185.3,2016/12/17 7:00
Methylosmolene,6,0.464817,185.3,2016/12/17 7:00
Chlorodinine,1,0.438451,185.3,2016/12/17 7:00
Methylosmolene,1,0.37015,185.3,2016/12/17 7:00
Appluimonia,6,0.343736,185.3,2016/12/17 7:00
Chlorodinine,9,0.308212,185.3,2016/12/17 7:00
Chlorodinine,3,0.303105,185.3,2016/12/17 7:00
Methylosmolene,5,0.28342,185.3,2016/12/17 7:00
Chlorodinine,8,0.253247,185.3,2016/12/17 7:00
Appluimonia,1,0.206343,185.3,2016/12/17 7:00
AGOC-3A,1,0.175914,185.3,2016/12/17 7:00
Appluimonia,2,0.158859,185.3,2016/12/17 7:00
AGOC-3A,3,0.158273,185.3,2016/12/17 7:00
Methylosmolene,2,0.150749,185.3,2016/12/17 7:00
AGOC-3A,6,0.129002,185.3,2016/12/17 7:00
Methylosmolene,7,0.111503,185.3,2016/12/17 7:00
Chlorodinine,2,0.104311,185.3,2016/12/17 7:00
AGOC-3A,2,0.0812191,185.3,2016/12/17 7:00
Chlorodinine,6,0.0317911,185.3,2016/12/17 7:00
AGOC-3A,4,12.55324,164,2016/12/17 8:00
AGOC-3A,4,3.04892,164,2016/12/17 8:00
Appluimonia,3,2.20761,164,2016/12/17 8:00
Chlorodinine,4,1.99295,164,2016/12/17 8:00
Appluimonia,4,1.89012,164,2016/12/17 8:00
Methylosmolene,7,1.60857,164,2016/12/17 8:00
AGOC-3A,7,1.20629,164,2016/12/17 8:00
Chlorodinine,8,1.09664,164,2016/12/17 8:00
Chlorodinine,5,0.800055,164,2016/12/17 8:00
Methylosmolene,9,0.75032,164,2016/12/17 8:00
Appluimonia,9,0.66646,164,2016/12/17 8:00
Appluimonia,7,0.629782,164,2016/12/17 8:00
Methylosmolene,5,0.611969,164,2016/12/17 8:00
AGOC-3A,9,0.557939,164,2016/12/17 8:00
Appluimonia,6,0.46844,164,2016/12/17 8:00
Chlorodinine,6,0.459199,164,2016/12/17 8:00
Chlorodinine,1,0.404714,164,2016/12/17 8:00
Appluimonia,5,0.401786,164,2016/12/17 8:00
AGOC-3A,3,0.393419,164,2016/12/17 8:00
Appluimonia,1,0.386497,164,2016/12/17 8:00
AGOC-3A,8,0.362237,164,2016/12/17 8:00
Methylosmolene,2,0.361685,164,2016/12/17 8:00
Chlorodinine,3,0.356107,164,2016/12/17 8:00
Appluimonia,8,0.352814,164,2016/12/17 8:00
Appluimonia,2,0.32841,164,2016/12/17 8:00
Chlorodinine,9,0.296923,164,2016/12/17 8:00
Chlorodinine,2,0.295403,164,2016/12/17 8:00
AGOC-3A,6,0.271962,164,2016/12/17 8:00
Methylosmolene,1,0.226585,164,2016/12/17 8:00
Methylosmolene,3,0.223157,164,2016/12/17 8:00
AGOC-3A,5,0.194877,164,2016/12/17 8:00
Methylosmolene,8,0.191604,164,2016/12/17 8:00
Chlorodinine,7,0.185986,164,2016/12/17 8:00
AGOC-3A,1,0.140929,164,2016/12/17 8:00
Methylosmolene,6,0.13166,164,2016/12/17 8:00
AGOC-3A,2,0.111097,164,2016/12/17 8:00
AGOC-3A,4,33.7335,164,2016/12/17 9:00
Chlorodinine,4,9.68716,164,2016/12/17 9:00
Appluimonia,9,6.37533,164,2016/12/17 9:00
AGOC-3A,4,4.87518,164,2016/12/17 9:00
Chlorodinine,3,2.22524,164,2016/12/17 9:00
Appluimonia,4,1.62728,164,2016/12/17 9:00
Appluimonia,5,1.2781,164,2016/12/17 9:00
AGOC-3A,3,1.12193,164,2016/12/17 9:00
AGOC-3A,7,1.06523,164,2016/12/17 9:00
AGOC-3A,8,0.821497,164,2016/12/17 9:00
Chlorodinine,5,0.789187,164,2016/12/17 9:00
Chlorodinine,9,0.736574,164,2016/12/17 9:00
Chlorodinine,6,0.703151,164,2016/12/17 9:00
Methylosmolene,9,0.638582,164,2016/12/17 9:00
Methylosmolene,2,0.615414,164,2016/12/17 9:00
Appluimonia,2,0.597183,164,2016/12/17 9:00
Methylosmolene,8,0.537951,164,2016/12/17 9:00
AGOC-3A,6,0.525122,164,2016/12/17 9:00
Chlorodinine,1,0.500286,164,2016/12/17 9:00
Methylosmolene,5,0.451704,164,2016/12/17 9:00
Methylosmolene,3,0.38145,164,2016/12/17 9:00
Appluimonia,8,0.379413,164,2016/12/17 9:00
AGOC-3A,5,0.372422,164,2016/12/17 9:00
Methylosmolene,1,0.297457,164,2016/12/17 9:00
Appluimonia,7,0.255926,164,2016/12/17 9:00
Methylosmolene,6,0.241264,164,2016/12/17 9:00
Chlorodinine,8,0.185411,164,2016/12/17 9:00
Appluimonia,6,0.168893,164,2016/12/17 9:00
AGOC-3A,2,0.143464,164,2016/12/17 9:00
AGOC-3A,9,0.134072,164,2016/12/17 9:00
Methylosmolene,7,0.107083,164,2016/12/17 9:00
Chlorodinine,2,0.0687194,164,2016/12/17 9:00
Chlorodinine,7,0.0627053,164,2016/12/17 9:00
Appluimonia,1,0.0570643,164,2016/12/17 9:00
AGOC-3A,1,0.0290803,164,2016/12/17 9:00
Appluimonia,3,0.02318,164,2016/12/17 9:00
AGOC-3A,4,12.79345,164,2016/12/17 10:00
AGOC-3A,4,3.15612,164,2016/12/17 10:00
Chlorodinine,4,2.78626,164,2016/12/17 10:00
Appluimonia,9,2.75135,164,2016/12/17 10:00
Appluimonia,3,2.49312,164,2016/12/17 10:00
Appluimonia,4,2.03372,164,2016/12/17 10:00
Chlorodinine,7,1.76,164,2016/12/17 10:00
AGOC-3A,2,1.1935,164,2016/12/17 10:00
Chlorodinine,3,0.90086,164,2016/12/17 10:00
Methylosmolene,7,0.87917,164,2016/12/17 10:00
AGOC-3A,5,0.840433,164,2016/12/17 10:00
AGOC-3A,3,0.817851,164,2016/12/17 10:00
Chlorodinine,5,0.772242,164,2016/12/17 10:00
Appluimonia,7,0.768014,164,2016/12/17 10:00
Methylosmolene,5,0.739119,164,2016/12/17 10:00
Appluimonia,8,0.726399,164,2016/12/17 10:00
Appluimonia,2,0.647095,164,2016/12/17 10:00
Methylosmolene,1,0.618126,164,2016/12/17 10:00
AGOC-3A,6,0.554371,164,2016/12/17 10:00
Appluimonia,5,0.548969,164,2016/12/17 10:00
Appluimonia,6,0.541616,164,2016/12/17 10:00
Chlorodinine,6,0.465398,164,2016/12/17 10:00
Methylosmolene,6,0.427758,164,2016/12/17 10:00
Chlorodinine,2,0.409518,164,2016/12/17 10:00
